pod_id,timestamp,surplus,consumption
6706464197dc20dce6cbaa3b,1/5/2022 21:30,0,0.531
6706464197dc20dce6cbaa3b,1/5/2022 22:00,0,0.929
6706464197dc20dce6cbaa3b,1/5/2022 22:30,0,0.851
6706464197dc20dce6cbaa3b,1/5/2022 23:00,0,1.274
6706464197dc20dce6cbaa3b,1/5/2022 23:30,0,0.895
6706464197dc20dce6cbaa3b,1/6/2022 0:00,0,0.555
6706464197dc20dce6cbaa3b,1/6/2022 0:30,0,0.708
6706464197dc20dce6cbaa3b,1/6/2022 1:00,0,0.718
6706464197dc20dce6cbaa3b,1/6/2022 1:30,0,0.479
6706464197dc20dce6cbaa3b,1/6/2022 2:00,0,0.397
6706464197dc20dce6cbaa3b,1/6/2022 2:30,0,0.44
6706464197dc20dce6cbaa3b,1/6/2022 3:00,0,0.453
6706464197dc20dce6cbaa3b,1/6/2022 3:30,0,0.733
6706464197dc20dce6cbaa3b,1/6/2022 4:00,0,0.793
6706464197dc20dce6cbaa3b,1/6/2022 4:30,0,0.376
6706464197dc20dce6cbaa3b,1/6/2022 5:00,0,0.424
6706464197dc20dce6cbaa3b,1/6/2022 5:30,0,0.371
6706464197dc20dce6cbaa3b,1/6/2022 6:00,0,0.436
6706464197dc20dce6cbaa3b,1/6/2022 6:30,0,0.457
6706464197dc20dce6cbaa3b,1/6/2022 7:00,0,0.386
6706464197dc20dce6cbaa3b,1/6/2022 7:30,0,0.515
6706464197dc20dce6cbaa3b,1/6/2022 8:00,0,0.859
6706464197dc20dce6cbaa3b,1/6/2022 8:30,0,0.27988
6706464197dc20dce6cbaa3b,1/6/2022 9:00,0,0
6706464197dc20dce6cbaa3b,1/6/2022 9:30,0,0
6706464197dc20dce6cbaa3b,1/6/2022 10:00,0,0
6706464197dc20dce6cbaa3b,1/6/2022 10:30,0,0
6706464197dc20dce6cbaa3b,1/6/2022 11:00,0,0
6706464197dc20dce6cbaa3b,1/6/2022 11:30,0,0
6706464197dc20dce6cbaa3b,1/6/2022 12:00,0,0
6706464197dc20dce6cbaa3b,1/6/2022 12:30,0,0
6706464197dc20dce6cbaa3b,1/6/2022 13:00,0,0
6706464197dc20dce6cbaa3b,1/6/2022 13:30,0,0
6706464197dc20dce6cbaa3b,1/6/2022 14:00,0,0
6706464197dc20dce6cbaa3b,1/6/2022 14:30,0,0
6706464197dc20dce6cbaa3b,1/6/2022 15:00,0,0
6706464197dc20dce6cbaa3b,1/6/2022 15:30,0,0
6706464197dc20dce6cbaa3b,1/6/2022 16:00,0,0.361
6706464197dc20dce6cbaa3b,1/6/2022 16:30,0,0.411
6706464197dc20dce6cbaa3b,1/6/2022 17:00,0,0.375
6706464197dc20dce6cbaa3b,1/6/2022 17:30,0,0.443
6706464197dc20dce6cbaa3b,1/6/2022 18:00,0,0.374
6706464197dc20dce6cbaa3b,1/6/2022 18:30,0,0.419
6706464197dc20dce6cbaa3b,1/6/2022 19:00,0,0.361
6706464197dc20dce6cbaa3b,1/6/2022 19:30,0,0.362
6706464197dc20dce6cbaa3b,1/6/2022 20:00,0,0.34
6706464197dc20dce6cbaa3b,1/6/2022 20:30,0,0.466
6706464197dc20dce6cbaa3b,1/6/2022 21:00,0,0.467
6706464197dc20dce6cbaa3b,1/6/2022 21:30,0,0.409
6706464197dc20dce6cbaa3b,1/6/2022 22:00,0,0.539
6706464197dc20dce6cbaa3b,1/6/2022 22:30,0,1.053
6706464197dc20dce6cbaa3b,1/6/2022 23:00,0,0.965
6706464197dc20dce6cbaa3b,1/6/2022 23:30,0,0.538
6706464197dc20dce6cbaa3b,1/7/2022 0:00,0,0.939
6706464197dc20dce6cbaa3b,1/7/2022 0:30,0,0.974
6706464197dc20dce6cbaa3b,1/7/2022 1:00,0,0.776
6706464197dc20dce6cbaa3b,1/7/2022 1:30,0,0.632
6706464197dc20dce6cbaa3b,1/7/2022 2:00,0,1.079
6706464197dc20dce6cbaa3b,1/7/2022 2:30,0,0.981
6706464197dc20dce6cbaa3b,1/7/2022 3:00,0,0.998
6706464197dc20dce6cbaa3b,1/7/2022 3:30,0,1.556
6706464197dc20dce6cbaa3b,1/7/2022 4:00,0,0.62
6706464197dc20dce6cbaa3b,1/7/2022 4:30,0,0.808
6706464197dc20dce6cbaa3b,1/7/2022 5:00,0,0.622
6706464197dc20dce6cbaa3b,1/7/2022 5:30,0,0.633
6706464197dc20dce6cbaa3b,1/7/2022 6:00,0,0.986
