pod_id,timestamp,surplus,consumption
6706464197dc20dce6cbaa3a,1/6/2022 10:30,-3.22184,0
6706464197dc20dce6cbaa3a,1/6/2022 11:00,-3.84168,0
6706464197dc20dce6cbaa3a,1/6/2022 11:30,-3.26428,0
6706464197dc20dce6cbaa3a,1/6/2022 12:00,-2.61788,0
6706464197dc20dce6cbaa3a,1/6/2022 12:30,-2.54816,0
6706464197dc20dce6cbaa3a,1/6/2022 13:00,-2.66544,0
6706464197dc20dce6cbaa3a,1/6/2022 13:30,-1.834,0
6706464197dc20dce6cbaa3a,1/6/2022 14:00,-1.93456,0
6706464197dc20dce6cbaa3a,1/6/2022 14:30,-1.71764,0
6706464197dc20dce6cbaa3a,1/6/2022 15:00,-0.62372,0
6706464197dc20dce6cbaa3a,1/6/2022 15:30,-0.46336,0
6706464197dc20dce6cbaa3a,1/6/2022 16:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 16:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 17:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 17:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 18:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 18:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 19:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 19:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 20:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 20:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 21:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 21:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 22:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 22:30,0,0
6706464197dc20dce6cbaa3a,1/6/2022 23:00,0,0
6706464197dc20dce6cbaa3a,1/6/2022 23:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 0:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 0:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 1:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 1:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 2:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 2:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 3:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 3:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 4:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 4:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 5:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 5:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 6:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 6:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 7:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 7:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 8:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 8:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 9:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 9:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 10:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 10:30,-0.1142,0
6706464197dc20dce6cbaa3a,1/7/2022 11:00,-0.55448,0
6706464197dc20dce6cbaa3a,1/7/2022 11:30,-0.25136,0
6706464197dc20dce6cbaa3a,1/7/2022 12:00,-0.00024,0
6706464197dc20dce6cbaa3a,1/7/2022 12:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 13:00,-0.00312,0
6706464197dc20dce6cbaa3a,1/7/2022 13:30,-0.01628,0
6706464197dc20dce6cbaa3a,1/7/2022 14:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 14:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 15:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 15:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 16:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 16:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 17:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 17:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 18:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 18:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 19:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 19:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 20:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 20:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 21:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 21:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 22:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 22:30,0,0
6706464197dc20dce6cbaa3a,1/7/2022 23:00,0,0
6706464197dc20dce6cbaa3a,1/7/2022 23:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 0:00,0,0
6706464197dc20dce6cbaa3a,1/8/2022 0:30,0,0
6706464197dc20dce6cbaa3a,1/8/2022 1:00,0,0
