LCLid,KWH/hh (per half hour)
MAC000010,0.174
MAC000010,0.195
MAC000010,0.22
MAC000010,0.168
MAC000010,0.18
MAC000010,0.18
MAC000010,0.143
MAC000010,0.181
MAC000010,0.357
MAC000010,0.193
MAC000010,0.218
MAC000010,0.197
MAC000010,0.178
MAC000010,0.218
MAC000010,0.552
MAC000010,0.471
MAC000010,0.59
MAC000010,1.075
MAC000010,2.155
MAC000010,1.013
MAC000010,0.747
MAC000010,0.524
MAC000010,0.334
MAC000010,0.246
MAC000010,0.653
MAC000010,1.128
MAC000010,0.303
MAC000010,0.254
MAC000010,0.292
MAC000010,0.354
MAC000010,0.402
MAC000010,0.42
MAC000010,0.477
MAC000010,1.028
MAC000010,0.98
MAC000010,2.1229999
MAC000010,0.913
MAC000010,0.885
MAC000010,0.758
MAC000010,0.703
MAC000010,0.845
MAC000010,0.688
MAC000010,0.65
MAC000010,0.702
MAC000010,0.865
MAC000010,0.871
MAC000010,0.332
MAC000010,0.246
MAC000010,0.825
MAC000010,0.209
MAC000010,0.176
MAC000010,0.214
MAC000010,0.172
MAC000010,0.151
MAC000010,0.2
MAC000010,0.15
MAC000010,0.173
MAC000010,0.234
MAC000010,0.182
MAC000010,0.194
MAC000010,0.675
MAC000010,0.476
MAC000010,0.575
MAC000010,0.476
MAC000010,0.328
MAC000010,0.367
MAC000010,0.348
MAC000010,0.331
MAC000010,0.376
MAC000010,0.347
MAC000010,0.338
MAC000010,0.388
MAC000010,0.345
MAC000010,0.335
MAC000010,0.41
MAC000010,0.342
MAC000010,0.342
MAC000010,1.113
MAC000010,0.823
MAC000010,0.907
MAC000010,1.155
MAC000010,0.928
MAC000010,0.6
MAC000010,1.14
MAC000010,0.707
MAC000010,1.476
MAC000010,1.4349999
MAC000010,0.636
MAC000010,0.766
MAC000010,0.696
MAC000010,0.596
MAC000010,0.655
MAC000010,0.29
MAC000010,0.22
MAC000010,0.235
MAC000010,0.248
MAC000010,0.206
MAC000010,0.234
MAC000010,0.218
MAC000010,0.181
MAC000010,0.206
MAC000010,0.172
MAC000010,0.167
MAC000010,0.222
MAC000010,0.191
MAC000010,0.187
MAC000010,0.245
MAC000010,0.191
MAC000010,0.198
MAC000010,0.582
MAC000010,0.467
MAC000010,0.972
MAC000010,1.0089999
MAC000010,0.996
MAC000010,0.515
MAC000010,0.421
MAC000010,0.273
MAC000010,0.327
MAC000010,0.292
MAC000010,0.279
MAC000010,0.975
MAC000010,1.013
MAC000010,0.291
MAC000010,0.333
MAC000010,0.331
MAC000010,0.309
MAC000010,0.64
MAC000010,0.634
MAC000010,0.713
MAC000010,1.7819999
MAC000010,2.105
MAC000010,1.649
MAC000010,1.8789999
MAC000010,1.656
MAC000010,0.686
MAC000010,1.2970001
MAC000010,0.722
MAC000010,1.069
MAC000010,0.493
MAC000010,0.417
MAC000010,0.334
MAC000010,0.265
MAC000010,0.218
MAC000010,0.174
MAC000010,0.214
MAC000010,0.193
MAC000010,0.166
MAC000010,0.218
MAC000010,0.16
MAC000010,0.143
MAC000010,0.195
MAC000010,0.14
MAC000010,0.237
MAC000010,0.698
MAC000010,0.398
MAC000010,0.316
MAC000010,0.313
MAC000010,0.26
MAC000010,0.245
MAC000010,0.268
MAC000010,0.216
MAC000010,0.314
MAC000010,0.583
MAC000010,0.423
MAC000010,0.571
MAC000010,0.393
MAC000010,0.283
MAC000010,0.244
MAC000010,0.293
MAC000010,0.836
MAC000010,0.37
MAC000010,0.931
MAC000010,0.756
MAC000010,0.565
MAC000010,0.766
MAC000010,1.279
MAC000010,1.018
MAC000010,1.299
MAC000010,1.336
MAC000010,1.0420001
MAC000010,1.666
MAC000010,0.831
MAC000010,0.676
MAC000010,0.756
MAC000010,0.716
MAC000010,0.777
MAC000010,0.598
MAC000010,0.72
MAC000010,0.764
MAC000010,1.058
MAC000010,0.873
MAC000010,0.671
MAC000010,0.266
MAC000010,0.897
MAC000010,0.252
MAC000010,0.219
MAC000010,0.172
MAC000010,0.2
MAC000010,0.175
MAC000010,0.156
MAC000010,0.221
MAC000010,0.2
MAC000010,0.186
MAC000010,0.233
MAC000010,0.191
MAC000010,0.183
MAC000010,0.227
MAC000010,0.251
MAC000010,0.62
MAC000010,1.016
MAC000010,0.949
MAC000010,1.145
MAC000010,0.914
MAC000010,0.625
MAC000010,0.352
MAC000010,0.31
MAC000010,0.311
MAC000010,0.697
MAC000010,3.1440001
MAC000010,0.487
MAC000010,0.527
MAC000010,0.42
MAC000010,0.367
MAC000010,0.419
MAC000010,0.433
MAC000010,1.156
MAC000010,0.797
MAC000010,1.128
MAC000010,0.585
MAC000010,0.534
MAC000010,0.527
MAC000010,0.529
MAC000010,0.587
MAC000010,0.636
MAC000010,0.789
MAC000010,0.765
MAC000010,0.663
MAC000010,0.845
MAC000010,0.811
MAC000010,0.811
MAC000010,0.206
MAC000010,0.181
MAC000010,0.243
MAC000010,0.192
MAC000010,0.192
MAC000010,0.209
MAC000010,0.158
MAC000010,0.168
MAC000010,0.191
MAC000010,0.179
MAC000010,0.207
MAC000010,0.471
MAC000010,0.328
MAC000010,0.456
MAC000010,0.417
MAC000010,0.518
MAC000010,1.235
MAC000010,0.468
MAC000010,0.528
MAC000010,0.433
MAC000010,0.303
MAC000010,0.253
MAC000010,0.279
MAC000010,0.378
MAC000010,0.68
MAC000010,0.438
MAC000010,1.9529999
MAC000010,1.642
MAC000010,0.454
MAC000010,0.379
MAC000010,1.003
MAC000010,0.803
MAC000010,0.348
MAC000010,0.74
MAC000010,0.748
MAC000010,0.704
MAC000010,1.189
MAC000010,1.965
MAC000010,1.397
MAC000010,0.776
MAC000010,0.685
MAC000010,1.253
MAC000010,1.021
MAC000010,0.746
MAC000010,0.99
MAC000010,0.459
MAC000010,0.308
MAC000010,0.194
MAC000010,0.184
MAC000010,0.233
MAC000010,0.183
MAC000010,0.183
MAC000010,0.223
MAC000010,0.159
MAC000010,0.273
MAC000010,0.197
MAC000010,0.152
MAC000010,0.197
MAC000010,0.208
MAC000010,0.18
MAC000010,0.212
MAC000010,0.2
MAC000010,0.477
MAC000010,0.411
MAC000010,0.439
MAC000010,0.758
MAC000010,0.959
MAC000010,0.608
MAC000010,0.399
MAC000010,0.376
MAC000010,0.296
MAC000010,0.485
MAC000010,0.507
MAC000010,0.906
MAC000010,0.313
MAC000010,0.327
MAC000010,0.287
MAC000010,0.446
MAC000010,1.285
MAC000010,0.538
MAC000010,0.603
MAC000010,0.574
MAC000010,0.806
MAC000010,0.951
MAC000010,1.545
MAC000010,1.2410001
MAC000010,1.386
MAC000010,0.656
MAC000010,0.658
MAC000010,0.873
MAC000010,0.674
MAC000010,0.598
MAC000010,0.645
MAC000010,1.201
MAC000010,0.459
MAC000010,0.227
MAC000010,0.229
MAC000010,0.191
MAC000010,0.239
MAC000010,0.199
MAC000010,0.186
MAC000010,0.22
MAC000010,0.161
MAC000010,0.158
MAC000010,0.209
MAC000010,0.176
MAC000010,0.203
MAC000010,0.226
MAC000010,0.185
MAC000010,0.718
MAC000010,0.618
MAC000010,0.547
MAC000010,1.5089999
MAC000010,0.65
MAC000010,0.378
MAC000010,0.605
MAC000010,0.296
MAC000010,0.394
MAC000010,0.484
MAC000010,0.421
MAC000010,0.426
MAC000010,0.645
MAC000010,0.467
MAC000010,0.639
MAC000010,0.348
MAC000010,0.714
MAC000010,0.938
MAC000010,0.398
MAC000010,0.333
MAC000010,0.551
MAC000010,1.092
MAC000010,1.204
MAC000010,1.592
MAC000010,1.431
MAC000010,0.54
MAC000010,0.61
MAC000010,0.871
MAC000010,0.585
MAC000010,0.561
MAC000010,0.547
MAC000010,1.1569999
MAC000010,0.698
MAC000010,0.243
MAC000010,0.187
MAC000010,0.217
MAC000010,0.209
MAC000010,0.181
MAC000010,0.216
MAC000010,0.196
MAC000010,0.156
MAC000010,0.195
MAC000010,0.166
MAC000010,0.18
MAC000010,0.263
MAC000010,0.445
MAC000010,0.556
MAC000010,0.413
MAC000010,0.242
MAC000010,0.328
MAC000010,0.456
MAC000010,0.525
MAC000010,0.256
MAC000010,0.255
MAC000010,0.221
MAC000010,0.257
MAC000010,0.246
MAC000010,0.241
MAC000010,0.303
MAC000010,0.275
MAC000010,0.307
MAC000010,0.866
MAC000010,1.152
MAC000010,0.905
MAC000010,0.912
MAC000010,0.802
MAC000010,0.657
MAC000010,0.628
MAC000010,0.573
MAC000010,0.633
MAC000010,1.089
MAC000010,3.1900001
MAC000010,1.92
MAC000010,0.678
MAC000010,0.655
MAC000010,1.256
MAC000010,0.816
MAC000010,1.146
MAC000010,0.869
MAC000010,0.378
MAC000010,0.231
MAC000010,0.246
MAC000010,0.2
MAC000010,0.185
MAC000010,0.227
MAC000010,0.178
MAC000010,0.179
MAC000010,0.213
MAC000010,0.155
MAC000010,0.169
MAC000010,0.185
MAC000010,0.147
MAC000010,0.206
MAC000010,0.2
MAC000010,0.182
MAC000010,0.597
MAC000010,0.361
MAC000010,0.34
MAC000010,0.663
MAC000010,1.47
MAC000010,0.875
MAC000010,0.778
MAC000010,0.397
MAC000010,0.402
MAC000010,0.567
MAC000010,0.395
MAC000010,0.451
MAC000010,0.655
MAC000010,0.885
MAC000010,0.588
MAC000010,0.604
MAC000010,0.429
MAC000010,0.593
MAC000010,0.501
MAC000010,0.506
MAC000010,0.697
MAC000010,0.618
MAC000010,0.555
MAC000010,1.138
MAC000010,1.539
MAC000010,1.601
MAC000010,2.039
MAC000010,0.623
MAC000010,0.862
MAC000010,1.748
MAC000010,0.442
MAC000010,0.427
MAC000010,0.464
MAC000010,0.727
MAC000010,0.599
MAC000010,0.592
MAC000010,0.238
MAC000010,0.815
MAC000010,0.214
MAC000010,0.158
MAC000010,0.171
MAC000010,0.183
MAC000010,0.138
MAC000010,0.17
MAC000010,0.18
MAC000010,0.33
MAC000010,0.625
MAC000010,0.57
MAC000010,0.222
MAC000010,0.276
MAC000010,0.221
MAC000010,0.217
MAC000010,0.396
MAC000010,0.231
MAC000010,0.415
MAC000010,0.757
MAC000010,0.342
MAC000010,0.894
MAC000010,0.843
MAC000010,0.319
MAC000010,0.347
MAC000010,0.408
MAC000010,1.9630001
MAC000010,0.436
MAC000010,0.369
MAC000010,0.342
MAC000010,0.382
MAC000010,0.433
MAC000010,0.263
MAC000010,0.301
MAC000010,0.421
MAC000010,0.698
MAC000010,1.225
MAC000010,1.354
MAC000010,0.496
MAC000010,1.444
MAC000010,0.934
MAC000010,0.34
MAC000010,1.05
MAC000010,0.385
MAC000010,0.455
MAC000010,0.247
MAC000010,0.254
MAC000010,0.212
MAC000010,0.239
MAC000010,0.239
MAC000010,0.21
MAC000010,0.224
MAC000010,0.2
MAC000010,0.145
MAC000010,0.185
MAC000010,0.168
MAC000010,0.139
MAC000010,0.207
MAC000010,0.2
MAC000010,0.172
MAC000010,0.258
MAC000010,0.24
MAC000010,0.199
MAC000010,0.614
MAC000010,0.423
MAC000010,0.5
MAC000010,0.428
MAC000010,1.0319999
MAC000010,0.681
MAC000010,0.567
MAC000010,0.436
MAC000010,0.377
MAC000010,0.59
MAC000010,0.585
MAC000010,0.413
MAC000010,0.391
MAC000010,0.378
MAC000010,0.639
MAC000010,0.43
MAC000010,0.372
MAC000010,1.948
MAC000010,1.659
MAC000010,1.582
MAC000010,1.265
MAC000010,1.432
MAC000010,1.624
MAC000010,1.4349999
MAC000010,1.023
MAC000010,1.237
MAC000010,0.889
MAC000010,0.44
MAC000010,1.0319999
MAC000010,0.368
MAC000010,0.526
MAC000010,0.273
MAC000010,0.181
MAC000010,0.221
MAC000010,0.197
MAC000010,0.174
MAC000010,0.218
MAC000010,0.193
MAC000010,0.154
MAC000010,0.186
MAC000010,0.15
MAC000010,0.137
MAC000010,0.23
MAC000010,0.184
MAC000010,0.174
MAC000010,0.237
MAC000010,0.333
MAC000010,0.442
MAC000010,0.603
MAC000010,1.003
MAC000010,0.303
MAC000010,0.716
MAC000010,1.2180001
MAC000010,0.345
MAC000010,0.582
MAC000010,0.334
MAC000010,0.262
MAC000010,0.287
MAC000010,0.251
MAC000010,0.612
MAC000010,0.914
MAC000010,0.745
MAC000010,0.432
MAC000010,0.746
MAC000010,0.26
MAC000010,0.317
MAC000010,0.267
MAC000010,0.556
MAC000010,1.605
MAC000010,1.012
MAC000010,1.119
MAC000010,0.622
MAC000010,0.585
MAC000010,0.53
MAC000010,0.547
MAC000010,0.522
MAC000010,0.411
MAC000010,1
MAC000010,0.747
MAC000010,0.247
MAC000010,0.799
MAC000010,0.254
MAC000010,0.17
MAC000010,0.202
MAC000010,0.196
MAC000010,0.16
MAC000010,0.179
MAC000010,0.174
MAC000010,0.136
MAC000010,0.179
MAC000010,0.318
MAC000010,0.18
MAC000010,0.22
MAC000010,0.189
MAC000010,0.173
MAC000010,0.405
MAC000010,0.578
MAC000010,0.344
MAC000010,0.369
MAC000010,0.288
MAC000010,0.242
MAC000010,0.364
MAC000010,0.287
MAC000010,0.447
MAC000010,0.434
MAC000010,0.485
MAC000010,0.31
MAC000010,0.362
MAC000010,0.316
MAC000010,0.304
MAC000010,0.38
MAC000010,0.389
MAC000010,0.483
MAC000010,0.437
MAC000010,0.568
MAC000010,0.362
MAC000010,0.467
MAC000010,0.511
MAC000010,0.466
MAC000010,0.546
MAC000010,0.695
MAC000010,0.871
MAC000010,0.799
MAC000010,1.207
MAC000010,1.069
MAC000010,0.875
MAC000010,0.377
MAC000010,0.309
MAC000010,0.219
MAC000010,0.24
MAC000010,0.223
MAC000010,0.176
MAC000010,0.199
MAC000010,0.233
MAC000010,0.154
MAC000010,0.245
MAC000010,0.19
MAC000010,0.142
MAC000010,0.173
MAC000010,0.241
MAC000010,0.191
MAC000010,0.192
MAC000010,0.256
MAC000010,0.691
MAC000010,0.499
MAC000010,0.713
MAC000010,0.485
MAC000010,0.488
MAC000010,0.314
MAC000010,0.26
MAC000010,0.261
MAC000010,0.302
MAC000010,0.458
MAC000010,0.27
MAC000010,0.324
MAC000010,0.293
MAC000010,0.357
MAC000010,0.607
MAC000010,0.525
MAC000010,0.446
MAC000010,0.481
MAC000010,0.481
MAC000010,2.3310001
MAC000010,1.455
MAC000010,1.524
MAC000010,0.752
MAC000010,0.449
MAC000010,1.059
MAC000010,0.703
MAC000010,0.515
MAC000010,1.177
MAC000010,0.758
MAC000010,1.122
MAC000010,0.817
MAC000010,0.28
MAC000010,0.901
MAC000010,0.279
MAC000010,0.208
MAC000010,0.176
MAC000010,0.225
MAC000010,0.201
MAC000010,0.17
MAC000010,0.198
MAC000010,0.174
MAC000010,0.143
MAC000010,0.19
MAC000010,0.189
MAC000010,0.173
MAC000010,0.224
MAC000010,0.227
MAC000010,0.465
MAC000010,0.486
MAC000010,0.398
MAC000010,0.521
MAC000010,0.442
MAC000010,0.376
MAC000010,0.378
MAC000010,0.419
MAC000010,0.474
MAC000010,0.37
MAC000010,0.366
MAC000010,0.307
MAC000010,0.342
MAC000010,0.671
MAC000010,0.563
MAC000010,1.404
MAC000010,0.516
MAC000010,0.374
MAC000010,0.553
MAC000010,0.749
MAC000010,0.566
MAC000010,0.545
MAC000010,0.813
MAC000010,0.525
MAC000010,0.606
MAC000010,1.825
MAC000010,0.62
MAC000010,0.558
MAC000010,0.636
MAC000010,1.6109999
MAC000010,0.607
MAC000010,0.429
MAC000010,0.85
MAC000010,0.561
MAC000010,0.611
MAC000010,0.264
MAC000010,0.838
MAC000010,0.196
MAC000010,0.223
MAC000010,0.173
MAC000010,0.178
MAC000010,0.195
MAC000010,0.145
MAC000010,0.174
MAC000010,0.384
MAC000010,0.198
MAC000010,0.208
MAC000010,0.219
MAC000010,0.176
MAC000010,0.794
MAC000010,0.471
MAC000010,0.47
MAC000010,1.025
MAC000010,1.25
MAC000010,0.45
MAC000010,0.337
MAC000010,0.491
MAC000010,0.294
MAC000010,0.339
MAC000010,0.306
MAC000010,0.454
MAC000010,0.321
MAC000010,0.319
MAC000010,0.587
MAC000010,0.449
MAC000010,1.337
MAC000010,1.553
MAC000010,0.46
MAC000010,0.435
MAC000010,1.02
MAC000010,1.862
MAC000010,1.47
MAC000010,1.835
MAC000010,0.589
MAC000010,0.629
MAC000010,1.697
MAC000010,0.671
MAC000010,0.629
MAC000010,0.602
MAC000010,0.803
MAC000010,0.59
MAC000010,0.41
MAC000010,0.266
MAC000010,0.187
MAC000010,0.173
MAC000010,0.225
MAC000010,0.168
MAC000010,0.183
MAC000010,0.196
MAC000010,0.143
MAC000010,0.167
MAC000010,0.18
MAC000010,0.226
MAC000010,0.716
MAC000010,0.345
MAC000010,0.316
MAC000010,0.261
MAC000010,0.21
MAC000010,0.188
MAC000010,0.256
MAC000010,0.218
MAC000010,0.896
MAC000010,1.779
MAC000010,0.429
MAC000010,0.342
MAC000010,1.2079999
MAC000010,0.55
MAC000010,0.658
MAC000010,0.792
MAC000010,2.1110001
MAC000010,0.703
MAC000010,0.849
MAC000010,0.305
MAC000010,1.071
MAC000010,0.42
MAC000010,0.315
MAC000010,0.564
MAC000010,0.571
MAC000010,0.621
MAC000010,0.636
MAC000010,0.475
MAC000010,0.514
MAC000010,0.506
MAC000010,0.476
MAC000010,0.529
MAC000010,0.501
MAC000010,0.42
MAC000010,0.626
MAC000010,0.446
MAC000010,0.269
MAC000010,0.223
MAC000010,0.176
MAC000010,0.202
MAC000010,0.212
MAC000010,0.171
MAC000010,0.213
MAC000010,0.17
MAC000010,0.141
MAC000010,0.191
MAC000010,0.147
MAC000010,0.166
MAC000010,0.225
MAC000010,0.171
MAC000010,0.19
MAC000010,0.207
MAC000010,0.377
MAC000010,0.389
MAC000010,0.421
MAC000010,0.372
MAC000010,0.453
MAC000010,0.519
MAC000010,0.316
MAC000010,0.364
MAC000010,0.46
MAC000010,0.337
MAC000010,0.431
MAC000010,0.293
MAC000010,0.317
MAC000010,0.906
MAC000010,0.38
MAC000010,0.47
MAC000010,1.243
MAC000010,1.762
MAC000010,1.645
MAC000010,1.12
MAC000010,0.94
MAC000010,1.1210001
MAC000010,1.653
MAC000010,2.5840001
MAC000010,1.2920001
MAC000010,0.58
MAC000010,1.217
MAC000010,1.215
MAC000010,0.564
MAC000010,0.972
MAC000010,0.844
MAC000010,0.588
MAC000010,0.608
MAC000010,0.496
MAC000010,0.265
MAC000010,0.207
MAC000010,0.238
MAC000010,0.178
MAC000010,0.191
MAC000010,0.199
MAC000010,0.141
MAC000010,0.173
MAC000010,0.178
MAC000010,0.166
MAC000010,0.209
MAC000010,0.202
MAC000010,0.176
MAC000010,0.442
MAC000010,0.459
MAC000010,0.61
MAC000010,1.33
MAC000010,0.568
MAC000010,1.089
MAC000010,1.608
MAC000010,0.403
MAC000010,0.335
MAC000010,0.399
MAC000010,0.519
MAC000010,0.874
MAC000010,1.546
MAC000010,0.72
MAC000010,0.492
MAC000010,0.301
MAC000010,0.288
MAC000010,0.417
MAC000010,0.284
MAC000010,0.24
MAC000010,0.294
MAC000010,0.363
MAC000010,2.0539999
MAC000010,2.4189999
MAC000010,0.677
MAC000010,0.647
MAC000010,1.418
MAC000010,1.028
MAC000010,0.763
MAC000010,0.779
MAC000010,1.35
MAC000010,0.265
MAC000010,0.234
MAC000010,0.259
MAC000010,0.21
MAC000010,0.213
MAC000010,0.262
MAC000010,0.192
MAC000010,0.204
MAC000010,0.231
MAC000010,0.162
MAC000010,0.177
MAC000010,0.201
MAC000010,0.147
MAC000010,0.208
MAC000010,0.209
MAC000010,0.18
MAC000010,0.226
MAC000010,0.722
MAC000010,0.36
MAC000010,0.854
MAC000010,0.972
MAC000010,0.664
MAC000010,0.451
MAC000010,0.361
MAC000010,0.313
MAC000010,1.737
MAC000010,0.406
MAC000010,0.346
MAC000010,1.149
MAC000010,0.271
MAC000010,0.474
MAC000010,0.935
MAC000010,0.961
MAC000010,0.914
MAC000010,1.054
MAC000010,0.839
MAC000010,0.423
MAC000010,0.541
MAC000010,1.633
MAC000010,0.662
MAC000010,1.335
MAC000010,1.1799999
MAC000010,1.4579999
MAC000010,0.527
MAC000010,0.688
MAC000010,0.701
MAC000010,1.699
MAC000010,0.605
MAC000010,0.657
MAC000010,0.676
MAC000010,0.602
MAC000010,1.21
MAC000010,0.63
MAC000010,0.216
MAC000010,0.592
MAC000010,0.508
MAC000010,0.179
MAC000010,0.217
MAC000010,0.163
MAC000010,0.153
MAC000010,0.21
MAC000010,0.172
MAC000010,0.199
MAC000010,0.221
MAC000010,0.184
MAC000010,0.373
MAC000010,0.458
MAC000010,0.58
MAC000010,0.877
MAC000010,1.154
MAC000010,0.526
MAC000010,0.549
MAC000010,0.556
MAC000010,0.519
MAC000010,1.098
MAC000010,0.885
MAC000010,0.401
MAC000010,0.44
MAC000010,0.457
MAC000010,0.656
MAC000010,0.481
MAC000010,0.368
MAC000010,0.399
MAC000010,0.544
MAC000010,0.367
MAC000010,0.414
MAC000010,0.38
MAC000010,0.388
MAC000010,1.751
MAC000010,0.779
MAC000010,0.681
MAC000010,0.669
MAC000010,0.655
MAC000010,0.887
MAC000010,2.273
MAC000010,0.853
MAC000010,0.673
MAC000010,0.48
MAC000010,0.254
MAC000010,0.23
MAC000010,0.248
MAC000010,0.186
MAC000010,0.202
MAC000010,0.232
MAC000010,0.178
MAC000010,0.181
MAC000010,0.193
MAC000010,0.155
MAC000010,0.19
MAC000010,0.204
MAC000010,0.191
MAC000010,0.237
MAC000010,0.463
MAC000010,0.512
MAC000010,0.41
MAC000010,0.365
MAC000010,0.383
MAC000010,0.623
MAC000010,0.374
MAC000010,0.389
MAC000010,0.405
MAC000010,0.529
MAC000010,0.372
MAC000010,2.0769999
MAC000010,1.358
MAC000010,0.397
MAC000010,0.449
MAC000010,0.266
MAC000010,0.284
MAC000010,0.495
MAC000010,0.246
MAC000010,0.414
MAC000010,0.824
MAC000010,0.433
MAC000010,0.463
MAC000010,0.499
MAC000010,1.15
MAC000010,1.402
MAC000010,0.442
MAC000010,0.596
MAC000010,0.775
MAC000010,0.482
MAC000010,1.86
MAC000010,0.552
MAC000010,0.441
MAC000010,0.412
MAC000010,0.533
MAC000010,0.229
MAC000010,0.189
MAC000010,0.226
MAC000010,0.219
MAC000010,0.191
MAC000010,0.236
MAC000010,0.173
MAC000010,0.149
MAC000010,0.209
MAC000010,0.153
MAC000010,0.176
MAC000010,0.245
MAC000010,0.182
MAC000010,0.187
MAC000010,0.224
MAC000010,0.587
MAC000010,1.11
MAC000010,1.776
MAC000010,0.495
MAC000010,0.455
MAC000010,1.518
MAC000010,0.475
MAC000010,0.311
MAC000010,0.3
MAC000010,0.28
MAC000010,0.959
MAC000010,0.517
MAC000010,0.692
MAC000010,0.35
MAC000010,0.3
MAC000010,0.309
MAC000010,0.368
MAC000010,0.319
MAC000010,0.554
MAC000010,0.541
MAC000010,1.898
MAC000010,1.391
MAC000010,1.076
MAC000010,0.598
MAC000010,0.586
MAC000010,0.64
MAC000010,1.177
MAC000010,0.937
MAC000010,0.73
MAC000010,1.243
MAC000010,0.706
MAC000010,0.472
MAC000010,0.439
MAC000010,0.391
MAC000010,0.337
MAC000010,0.207
MAC000010,0.18
MAC000010,0.225
MAC000010,0.17
MAC000010,0.163
MAC000010,0.2
MAC000010,0.147
MAC000010,0.162
MAC000010,0.301
MAC000010,0.656
MAC000010,0.483
MAC000010,0.227
MAC000010,0.403
MAC000010,0.425
MAC000010,0.426
MAC000010,0.358
MAC000010,0.388
MAC000010,0.382
MAC000010,0.516
MAC000010,0.681
MAC000010,0.533
MAC000010,0.376
MAC000010,1.96
MAC000010,1.245
MAC000010,0.42
MAC000010,0.565
MAC000010,0.964
MAC000010,0.936
MAC000010,0.783
MAC000010,0.642
MAC000010,0.321
MAC000010,1.003
MAC000010,0.488
MAC000010,0.886
MAC000010,0.653
MAC000010,0.663
MAC000010,1.473
MAC000010,0.639
MAC000010,0.538
MAC000010,0.661
MAC000010,0.716
MAC000010,1.045
MAC000010,0.844
MAC000010,0.495
MAC000010,1.124
MAC000010,0.62
MAC000010,0.281
MAC000010,0.195
MAC000010,0.233
MAC000010,0.228
MAC000010,0.191
MAC000010,0.246
MAC000010,0.176
MAC000010,0.161
MAC000010,0.214
MAC000010,0.152
MAC000010,0.188
MAC000010,0.236
MAC000010,0.181
MAC000010,0.207
MAC000010,0.217
MAC000010,0.508
MAC000010,0.42
MAC000010,0.396
MAC000010,0.316
MAC000010,0.666
MAC000010,1.402
MAC000010,0.764
MAC000010,1.076
MAC000010,1.031
MAC000010,0.493
MAC000010,0.454
MAC000010,0.777
MAC000010,0.964
MAC000010,0.353
MAC000010,0.448
MAC000010,0.401
MAC000010,1.044
MAC000010,1.103
MAC000010,1.112
MAC000010,1.133
MAC000010,1.0700001
MAC000010,2.0280001
MAC000010,0.685
MAC000010,0.61
MAC000010,1.382
MAC000010,1.096
MAC000010,0.831
MAC000010,0.9
MAC000010,1.2690001
MAC000010,0.723
MAC000010,0.647
MAC000010,0.609
MAC000010,0.507
MAC000010,0.194
MAC000010,0.209
MAC000010,0.222
MAC000010,0.184
MAC000010,0.211
MAC000010,0.204
MAC000010,0.154
MAC000010,0.185
MAC000010,0.179
MAC000010,0.149
MAC000010,0.219
MAC000010,0.196
MAC000010,0.184
MAC000010,0.237
MAC000010,0.423
MAC000010,0.56
MAC000010,0.484
MAC000010,0.513
MAC000010,0.544
MAC000010,1.006
MAC000010,0.347
MAC000010,0.357
MAC000010,0.307
MAC000010,0.27
MAC000010,0.677
MAC000010,0.419
MAC000010,0.335
MAC000010,0.942
MAC000010,1.094
MAC000010,0.397
MAC000010,1.307
MAC000010,0.306
MAC000010,0.586
MAC000010,0.65
MAC000010,0.726
MAC000010,0.721
MAC000010,1.177
MAC000010,2.506
MAC000010,1.6
MAC000010,0.927
MAC000010,1.043
MAC000010,1.11
MAC000010,1.124
MAC000010,0.799
MAC000010,1.3
MAC000010,0.988
MAC000010,0.577
MAC000010,0.408
MAC000010,0.343
MAC000010,0.208
MAC000010,0.184
MAC000010,0.244
MAC000010,0.183
MAC000010,0.183
MAC000010,0.215
MAC000010,0.156
MAC000010,0.17
MAC000010,0.2
MAC000010,0.179
MAC000010,0.215
MAC000010,0.215
MAC000010,0.562
MAC000010,0.355
MAC000010,0.435
MAC000010,0.617
MAC000010,0.483
MAC000010,0.41
MAC000010,0.508
MAC000010,1.374
MAC000010,0.54
MAC000010,0.527
MAC000010,0.449
MAC000010,0.504
MAC000010,0.372
MAC000010,0.8
MAC000010,0.911
MAC000010,0.417
MAC000010,0.922
MAC000010,0.483
MAC000010,0.589
MAC000010,0.632
MAC000010,0.587
MAC000010,1.676
MAC000010,1.262
MAC000010,1.028
MAC000010,0.704
MAC000010,0.646
MAC000010,0.705
MAC000010,1.184
MAC000010,0.803
MAC000010,1.8940001
MAC000010,1.497
MAC000010,1.09
MAC000010,0.878
MAC000010,1.477
MAC000010,0.715
MAC000010,0.282
MAC000010,0.438
MAC000010,0.725
MAC000010,0.2
MAC000010,0.235
MAC000010,0.183
MAC000010,0.181
MAC000010,0.204
MAC000010,0.159
MAC000010,0.181
MAC000010,0.212
MAC000010,0.19
MAC000010,0.224
MAC000010,0.201
MAC000010,0.548
MAC000010,0.456
MAC000010,0.509
MAC000010,0.379
MAC000010,0.425
MAC000010,0.373
MAC000010,0.634
MAC000010,1.0319999
MAC000010,0.537
MAC000010,0.499
MAC000010,0.58
MAC000010,0.451
MAC000010,0.383
MAC000010,0.356
MAC000010,0.29
MAC000010,0.341
MAC000010,0.447
MAC000010,0.349
MAC000010,0.358
MAC000010,0.343
MAC000010,0.384
MAC000010,0.406
MAC000010,0.369
MAC000010,1.591
MAC000010,1.757
MAC000010,1.138
MAC000010,0.879
MAC000010,1.503
MAC000010,1.105
MAC000010,1.022
MAC000010,0.662
MAC000010,1.2130001
MAC000010,0.724
MAC000010,0.294
